room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
11948017,1426567,Shared room,,Roxbury,0,,2,1.0,99.0,1.0,42.297116,-71.092483,2016-05-19 00:37:58.282577
3678429,18165984,Shared room,,Dorchester,8,5.0,1,1.0,80.0,1.0,42.284938,-71.076511,2016-05-19 00:51:09.739871
9407895,41317613,Shared room,,Mission Hill,4,4.5,1,1.0,28.0,3.0,42.333804,-71.096172,2016-05-19 02:15:52.358833
7533100,39469377,Shared room,,Fenway,33,4.0,1,1.0,40.0,1.0,42.347657,-71.106362,2016-05-19 00:46:59.100028
7362715,10132799,Shared room,,Back Bay,3,4.5,2,1.0,79.0,1.0,42.347725,-71.086649,2016-05-18 21:25:49.227032
12682593,28309414,Shared room,,Fenway,4,5.0,2,1.0,80.0,1.0,42.341786,-71.087481,2016-05-18 22:59:21.401744
9647355,28075417,Shared room,,Roxbury,0,,4,1.0,38.0,1.0,42.317533,-71.095814,2016-05-18 22:12:33.458517
9341751,32415866,Shared room,,Back Bay,3,3.5,1,1.0,55.0,5.0,42.34868,-71.090546,2016-05-18 22:23:07.211918
6242681,32407843,Private room,,Roslindale,27,5.0,2,1.0,65.0,1.0,42.288447,-71.136244,2016-05-18 21:22:25.064664
10434883,48494513,Entire home/apt,,Beacon Hill,1,,2,0.0,189.0,2.0,42.357218,-71.070502,2016-05-18 21:22:06.256585
8188894,43195276,Entire home/apt,,Back Bay,0,,2,1.0,400.0,5.0,42.352869,-71.083138,2016-05-18 21:21:33.488426
4873568,10079944,Entire home/apt,,South End,15,5.0,2,1.0,189.0,1.0,42.342252,-71.074218,2016-05-18 21:21:24.977140
12750816,66050182,Entire home/apt,,Mission Hill,0,,2,2.0,120.0,5.0,42.32935,-71.103894,2016-05-18 21:20:55.042420
8189821,7723209,Private room,,Charlestown,2,,2,1.0,200.0,1.0,42.375883,-71.059737,2016-05-18 21:19:37.339377
12873337,70412204,Private room,,Jamaica Plain,0,,1,1.0,600.0,1.0,42.306396,-71.116147,2016-05-18 21:19:26.750056
9453062,7810307,Entire home/apt,,South End,2,,4,1.0,150.0,2.0,42.342787,-71.076208,2016-05-18 21:19:02.313911
3434614,17311095,Entire home/apt,,North End,19,4.5,3,1.0,102.0,2.0,42.36421,-71.054077,2016-05-18 21:18:45.830428
12831927,67307654,Entire home/apt,,Dorchester,0,,2,0.0,95.0,1.0,42.316064,-71.04104,2016-05-18 21:17:30.192797
11842312,12243051,Entire home/apt,,Downtown,0,,2,1.0,300.0,,42.351623,-71.066859,2016-05-18 21:17:21.477613
9212213,47908069,Entire home/apt,,Jamaica Plain,11,4.0,2,1.0,65.0,1.0,42.32002,-71.107459,2016-05-18 21:16:51.994097
8420883,20454595,Private room,,Roxbury,4,3.5,3,1.0,65.0,3.0,42.332484,-71.07236,2016-05-18 21:16:39.024328
3353,4240,Private room,,Allston,31,4.5,1,1.0,30.0,7.0,42.355017,-71.12759,2016-05-18 21:15:14.308684
8400275,324630,Entire home/apt,,Fenway,49,4.0,3,0.0,99.0,,42.345691,-71.093266,2016-05-18 21:13:11.540759
6516588,34077299,Entire home/apt,,Fenway,9,5.0,3,1.0,175.0,1.0,42.344207,-71.088814,2016-05-18 21:10:30.210756
7125052,37320933,Private room,,Back Bay,0,,2,1.0,275.0,1.0,42.352924,-71.080804,2016-05-18 21:10:18.178344
5222368,1532353,Private room,,Mission Hill,0,,1,1.0,75.0,1.0,42.328959,-71.107284,2016-05-18 21:09:34.547261
4681859,3003724,Private room,,Hyde Park,0,,1,1.0,55.0,4.0,42.25619,-71.128285,2016-05-18 21:08:32.406391
9130532,47559181,Entire home/apt,,Fenway,2,,2,0.0,110.0,1.0,42.347531,-71.103531,2016-05-18 21:08:20.685786
7308811,9634183,Entire home/apt,,Brighton,2,,4,1.0,100.0,3.0,42.344722,-71.142495,2016-05-18 21:07:50.097040
12736777,39964775,Entire home/apt,,Jamaica Plain,0,,2,1.0,250.0,2.0,42.304695,-71.107304,2016-05-18 21:07:02.697289
6644330,5028116,Private room,,Jamaica Plain,3,5.0,2,1.0,120.0,1.0,42.312147,-71.108908,2016-05-18 21:06:46.199821
6761345,35381728,Private room,,Allston,1,,1,1.0,60.0,15.0,42.354057,-71.127373,2016-05-18 21:06:23.844694
12916551,70833557,Entire home/apt,,South End,0,,4,1.0,19.0,1.0,42.341045,-71.080647,2016-05-18 21:04:54.980934
4015972,14303759,Private room,,Jamaica Plain,74,5.0,2,1.0,60.0,1.0,42.32162,-71.10551,2016-05-18 21:04:16.542991
9549850,49453306,Entire home/apt,,Jamaica Plain,25,5.0,2,1.0,75.0,2.0,42.320809,-71.107303,2016-05-18 21:04:04.598712
11082235,57533988,Entire home/apt,,Back Bay,7,5.0,3,1.0,299.0,4.0,42.349948,-71.082259,2016-05-18 21:03:11.920064
9685085,16186589,Private room,,Dorchester,1,,1,1.0,35.0,7.0,42.288511,-71.069634,2016-05-18 21:02:27.208549
7294565,11822816,Private room,,South End,1,,2,1.0,85.0,2.0,42.339309,-71.064955,2016-05-18 21:01:48.718336
9949819,31021638,Shared room,,South End,2,,2,1.0,77.0,1.0,42.346509,-71.073372,2016-05-18 21:01:32.865298
13091074,1416883,Private room,,Beacon Hill,0,,2,1.0,175.0,3.0,42.359619,-71.066724,2016-05-18 21:00:12.568001
7480613,29890732,Entire home/apt,,South End,15,4.5,4,1.0,110.0,2.0,42.342514,-71.07273,2016-05-18 20:59:29.261037
2798787,13372537,Private room,,Jamaica Plain,75,5.0,2,1.0,75.0,1.0,42.324514,-71.105406,2016-05-18 20:58:27.077894
3057116,15561828,Private room,,Dorchester,44,5.0,3,1.0,79.0,1.0,42.308293,-71.076642,2016-05-18 20:57:35.843771
12508801,61279591,Entire home/apt,,South End,1,,2,1.0,200.0,1.0,42.344333,-71.071062,2016-05-18 20:56:45.615670
8219270,757253,Entire home/apt,,Allston,14,4.5,4,1.0,200.0,1.0,42.352009,-71.12451,2016-05-18 20:56:19.701960
12309083,66378068,Entire home/apt,,South Boston Waterfront,6,5.0,6,2.0,325.0,2.0,42.351665,-71.048003,2016-05-18 20:55:58.808467
7708844,24950258,Private room,,Mission Hill,1,,2,1.0,55.0,1.0,42.330829,-71.105624,2016-05-18 20:55:44.301224
1589392,4195134,Entire home/apt,,Back Bay,0,,2,0.0,145.0,21.0,42.355293,-71.078894,2016-05-18 20:55:28.810645
7592616,4031770,Entire home/apt,,South End,1,,2,1.0,140.0,2.0,42.342218,-71.069761,2016-05-18 20:54:03.928918
12655758,68753453,Entire home/apt,,Allston,0,,2,1.0,65.0,3.0,42.348776,-71.131322,2016-05-18 20:52:47.407432
9343915,48494513,Private room,,Back Bay,0,,2,1.0,185.0,2.0,42.34547,-71.078812,2016-05-18 20:50:35.048143
11039763,24771710,Entire home/apt,,Beacon Hill,0,,2,1.0,314.0,5.0,42.359446,-71.065394,2016-05-18 20:49:08.516963
4177233,21674032,Private room,,Dorchester,53,4.5,2,1.0,74.0,2.0,42.318251,-71.057889,2016-05-18 20:48:41.589753
1881298,1920539,Private room,,Jamaica Plain,151,5.0,2,1.0,90.0,1.0,42.300264,-71.111807,2016-05-18 20:48:29.914758
1090413,1984434,Private room,,South End,36,4.5,1,1.0,110.0,5.0,42.343758,-71.080356,2016-05-18 20:48:14.314636
7342359,32228249,Entire home/apt,,Beacon Hill,0,,2,1.0,250.0,1.0,42.359908,-71.068794,2016-05-18 20:48:08.596211
8011545,42300377,Private room,,North End,27,5.0,1,1.0,79.0,1.0,42.366628,-71.054509,2016-05-18 20:47:59.881297
4103249,7048825,Entire home/apt,,Roxbury,1,,3,1.0,150.0,2.0,42.318046,-71.078536,2016-05-18 20:46:41.372860
3229255,16343599,Entire home/apt,,Roslindale,44,5.0,3,1.0,95.0,,42.287026,-71.133539,2016-05-18 20:46:27.292841
11512755,10138187,Entire home/apt,,Allston,0,,4,2.0,75.0,4.0,42.352725,-71.120651,2016-05-18 20:45:44.284857
6976,16701,Private room,,Roslindale,35,5.0,2,1.0,65.0,3.0,42.292438,-71.135765,2016-05-18 20:45:31.410257
7842550,11341278,Private room,,Dorchester,28,4.0,2,1.0,45.0,1.0,42.307605,-71.079769,2016-05-18 20:44:31.706455
3721095,10477638,Entire home/apt,,Charlestown,83,5.0,6,3.0,375.0,2.0,42.381348,-71.061908,2016-05-18 20:44:15.143831
665035,25188,Entire home/apt,,Downtown,0,,3,1.0,299.0,4.0,42.362565,-71.063698,2016-05-18 20:42:48.475521
5259996,71783,Entire home/apt,,Fenway,0,,3,2.0,225.0,25.0,42.350283,-71.094239,2016-05-18 20:42:39.509853
8390386,44210183,Entire home/apt,,Mission Hill,5,5.0,4,1.0,95.0,2.0,42.330689,-71.098776,2016-05-18 20:42:33.124549
9532771,49365462,Private room,,Jamaica Plain,0,,2,1.0,80.0,1.0,42.323243,-71.113571,2016-05-18 20:42:19.213582
13007124,68072593,Entire home/apt,,North End,0,,2,0.0,100.0,,42.366488,-71.052134,2016-05-18 20:39:44.143387
9886478,50856224,Entire home/apt,,Roxbury,1,,5,2.0,206.0,3.0,42.329821,-71.091815,2016-05-18 20:39:08.485047
9493951,15583990,Private room,,Dorchester,18,4.5,4,1.0,69.0,1.0,42.289048,-71.06321,2016-05-18 20:38:01.355145
8191739,28763698,Private room,,West End,4,4.5,2,1.0,98.0,3.0,42.363197,-71.068104,2016-05-18 20:37:50.894962
822063,4142522,Shared room,,North End,0,,1,1.0,35.0,1.0,42.364429,-71.056017,2016-05-18 22:46:19.644335
12960226,71255002,Shared room,,Dorchester,1,,2,1.0,50.0,1.0,42.318859,-71.040632,2016-05-18 23:06:58.608558
13047172,72203021,Shared room,,East Boston,0,,2,1.0,95.0,1.0,42.367477,-71.041178,2016-05-18 22:07:12.666900
12761363,69422156,Shared room,,Brighton,1,,1,1.0,40.0,1.0,42.346481,-71.138486,2016-05-18 23:29:37.269010
7634067,204485,Shared room,,East Boston,8,5.0,2,1.0,50.0,2.0,42.366616,-71.037211,2016-05-19 02:02:08.119225
8663720,33525422,Shared room,,Fenway,14,4.5,1,1.0,50.0,1.0,42.340851,-71.097952,2016-05-18 22:32:13.185487
12802213,69757322,Shared room,,Mission Hill,0,,1,1.0,40.0,1.0,42.33507,-71.096762,2016-05-18 20:37:57.020646
8106822,25844126,Shared room,,Dorchester,1,,2,1.0,125.0,1.0,42.313924,-71.060372,2016-05-18 21:26:13.435769
8404805,26956083,Shared room,,Brighton,0,,1,1.0,225.0,1.0,42.360686,-71.141508,2016-05-19 02:51:36.435720
7280665,24775678,Shared room,,Mission Hill,2,,1,1.0,40.0,1.0,42.334242,-71.097988,2016-05-18 21:32:04.587065
5990896,31035017,Shared room,,Fenway,30,4.5,1,1.0,80.0,1.0,42.342757,-71.090121,2016-05-18 22:44:44.089812
5660081,962698,Shared room,,Mission Hill,2,,1,1.0,30.0,1.0,42.327775,-71.09883,2016-05-18 20:05:11.812658
11950725,42500137,Shared room,,Fenway,14,4.5,2,1.0,60.0,1.0,42.342066,-71.097893,2016-05-18 21:42:19.918966
9906851,50941338,Shared room,,Mission Hill,1,,2,1.0,32.0,10.0,42.332119,-71.098166,2016-05-18 22:02:19.278095
8828147,3958442,Shared room,,South Boston,0,,1,1.0,198.0,1.0,42.341526,-71.055594,2016-05-18 20:20:24.122209
12545716,64969164,Shared room,,South Boston,0,,2,1.0,129.0,1.0,42.341911,-71.055523,2016-05-18 20:12:29.141612
9845583,9640446,Shared room,,Brighton,2,,1,1.0,30.0,3.0,42.350548,-71.162374,2016-05-18 21:05:23.388990
6292691,21705304,Shared room,,Fenway,17,5.0,2,1.0,100.0,5.0,42.350765,-71.089762,2016-05-18 23:23:21.201774
2569369,13155584,Shared room,,Allston,32,5.0,2,1.0,89.0,1.0,42.357029,-71.121702,2016-05-18 22:05:57.705727
10898451,52684486,Shared room,,Fenway,3,4.5,1,1.0,79.0,1.0,42.347166,-71.088125,2016-05-18 21:10:55.283321
10853409,18272340,Shared room,,West End,1,,1,1.0,60.0,1.0,42.365064,-71.065092,2016-05-18 23:41:56.694605
10635554,7833404,Shared room,,South Boston Waterfront,4,5.0,1,1.0,100.0,1.0,42.348244,-71.047811,2016-05-18 21:19:14.250843
12028924,5635152,Shared room,,North End,0,,1,1.0,100.0,1.0,42.367011,-71.056283,2016-05-18 20:40:55.308265
12359181,36496544,Shared room,,Fenway,0,,1,1.0,750.0,1.0,42.347156,-71.08932,2016-05-18 21:12:40.310232
9575992,49569819,Shared room,,Back Bay,7,5.0,2,1.0,79.0,2.0,42.344457,-71.085513,2016-05-19 02:37:48.068710
7245413,37881504,Shared room,,Allston,1,,2,1.0,50.0,1.0,42.352935,-71.127714,2016-05-18 21:19:31.583287
7420789,17177989,Shared room,,Brighton,22,5.0,1,1.0,45.0,1.0,42.358245,-71.153068,2016-05-18 23:19:22.827649
9714378,33649716,Shared room,,Beacon Hill,9,5.0,1,1.0,80.0,1.0,42.352442,-71.064676,2016-05-19 02:57:03.348848
13060366,67118171,Shared room,,Mission Hill,1,,1,1.0,80.0,1.0,42.334823,-71.095608,2016-05-19 01:32:57.735004
12831151,15102445,Shared room,,Jamaica Plain,1,,6,1.0,141.0,2.0,42.320387,-71.103456,2016-05-19 01:11:13.634588
11637504,29414542,Shared room,,Downtown,4,4.5,1,1.0,100.0,1.0,42.351339,-71.066854,2016-05-19 00:32:53.456172
9926796,51026962,Shared room,,Fenway,6,3.5,1,1.0,62.0,2.0,42.341309,-71.098448,2016-05-19 02:00:05.390606
2862120,1416883,Shared room,,Beacon Hill,36,4.5,1,1.0,75.0,3.0,42.360204,-71.0684,2016-05-18 20:27:38.176083
12684841,17153663,Shared room,,Chinatown,3,5.0,2,1.0,92.0,1.0,42.352371,-71.06198,2016-05-18 21:38:36.554155
3881993,11487565,Entire home/apt,,Jamaica Plain,4,4.5,6,3.0,500.0,1.0,42.304338,-71.108717,2016-05-19 02:12:27.520101
4430821,4743011,Entire home/apt,,Jamaica Plain,22,4.5,4,2.0,200.0,1.0,42.305169,-71.112908,2016-05-18 22:40:44.896138
2077794,1500300,Entire home/apt,,Jamaica Plain,12,4.5,4,1.0,129.0,14.0,42.304424,-71.114299,2016-05-18 20:54:01.554866
5405928,1169936,Entire home/apt,,Jamaica Plain,6,5.0,4,2.0,200.0,2.0,42.303982,-71.118485,2016-05-18 22:56:01.888766
5904596,24496999,Entire home/apt,,Jamaica Plain,0,,5,2.0,159.0,5.0,42.299187,-71.112021,2016-05-18 23:02:46.556440
713627,3581975,Entire home/apt,,Jamaica Plain,1,,2,1.0,135.0,5.0,42.309574,-71.106292,2016-05-18 20:15:28.535935
11853416,7900634,Entire home/apt,,Dorchester,1,,5,2.0,189.0,3.0,42.279631,-71.069571,2016-05-19 01:59:40.510000
601763,71783,Entire home/apt,,West Roxbury,0,,5,2.0,119.0,,42.291181,-71.153162,2016-05-18 22:10:50.576847
4181530,3245213,Entire home/apt,,Jamaica Plain,17,5.0,4,2.0,92.0,5.0,42.307254,-71.114247,2016-05-18 20:26:51.480819
4119345,1414385,Entire home/apt,,Jamaica Plain,4,5.0,8,3.0,300.0,3.0,42.311619,-71.109102,2016-05-18 21:10:51.123077
743211,2796082,Entire home/apt,,Jamaica Plain,45,5.0,9,4.0,550.0,3.0,42.305813,-71.112597,2016-05-19 00:45:51.230252
8548176,6570877,Entire home/apt,,Roslindale,16,5.0,9,3.0,125.0,1.0,42.279176,-71.132772,2016-05-18 19:55:59.760920
9826706,50611381,Entire home/apt,,Mattapan,1,,2,0.0,75.0,1.0,42.272581,-71.068548,2016-05-18 22:51:14.092816
7275018,534259,Entire home/apt,,West Roxbury,3,4.5,3,2.0,100.0,1.0,42.290302,-71.160612,2016-05-18 20:13:45.398741
7093109,37177446,Entire home/apt,,Roslindale,1,,5,2.0,200.0,2.0,42.276969,-71.117756,2016-05-18 22:30:47.735357
12020004,42018686,Entire home/apt,,Dorchester,0,,5,2.0,140.0,1.0,42.297712,-71.076238,2016-05-19 00:03:35.683150
444367,1451874,Entire home/apt,,Jamaica Plain,0,,3,2.0,85.0,1.0,42.305895,-71.116224,2016-05-18 22:09:06.037673
6465075,635157,Entire home/apt,,Jamaica Plain,12,4.5,10,5.0,365.0,2.0,42.297155,-71.111904,2016-05-18 22:36:10.062548
9865550,2646681,Entire home/apt,,Jamaica Plain,1,,4,1.0,75.0,7.0,42.311618,-71.104929,2016-05-19 01:13:02.951027
1724900,7723912,Entire home/apt,,Roslindale,21,4.5,4,2.0,185.0,3.0,42.282905,-71.132677,2016-05-19 01:09:57.877658
849408,4434391,Entire home/apt,,Roslindale,32,4.5,5,2.0,229.0,4.0,42.28882,-71.13951,2016-05-19 02:45:41.084883
12997241,12164071,Entire home/apt,,Jamaica Plain,0,,3,2.0,100.0,4.0,42.311883,-71.107065,2016-05-18 22:44:10.565222
1721016,7723912,Entire home/apt,,Roslindale,2,,2,0.0,94.0,3.0,42.286068,-71.132363,2016-05-18 21:15:41.740538
3521944,17735272,Entire home/apt,,West Roxbury,4,4.5,4,1.0,119.0,1.0,42.295156,-71.157238,2016-05-18 21:54:50.962108
11370704,1263583,Entire home/apt,,Jamaica Plain,1,,6,2.0,175.0,2.0,42.310054,-71.107115,2016-05-19 00:35:49.258678
4583526,23759488,Entire home/apt,,Jamaica Plain,57,5.0,9,4.0,230.0,2.0,42.304549,-71.115532,2016-05-18 23:51:06.991562
10185866,52311253,Entire home/apt,,West Roxbury,0,,2,2.0,120.0,1.0,42.263386,-71.153656,2016-05-19 00:16:47.741779
4283698,333210,Entire home/apt,,Roslindale,46,4.5,4,1.0,110.0,3.0,42.289671,-71.137286,2016-05-18 23:34:55.693061
12409208,1779593,Entire home/apt,,West Roxbury,0,,6,4.0,375.0,3.0,42.275813,-71.144919,2016-05-18 22:53:55.037866
12708781,69086583,Entire home/apt,,West Roxbury,1,,9,3.0,214.0,3.0,42.28909,-71.167855,2016-05-18 23:26:11.548079
6400432,23127285,Entire home/apt,,Roslindale,14,5.0,8,3.0,150.0,2.0,42.278383,-71.12878,2016-05-18 21:53:44.280879
7513906,22348222,Entire home/apt,,West Roxbury,1,,2,0.0,137.0,7.0,42.280096,-71.160763,2016-05-19 01:48:17.806531
2886933,13776857,Entire home/apt,,Hyde Park,37,5.0,8,4.0,229.0,2.0,42.261183,-71.119888,2016-05-18 22:05:45.936683
4698487,13776857,Entire home/apt,,Hyde Park,2,,8,4.0,229.0,1.0,42.26138,-71.117977,2016-05-19 02:03:22.662262
4922204,6570877,Entire home/apt,,Roslindale,63,4.5,10,3.0,200.0,1.0,42.282142,-71.129049,2016-05-18 23:37:48.490433
1113272,3676936,Entire home/apt,,Jamaica Plain,33,4.5,4,2.0,220.0,2.0,42.304843,-71.106271,2016-05-18 21:12:15.593985
4105704,21299112,Entire home/apt,,Jamaica Plain,91,5.0,2,1.0,135.0,,42.302364,-71.11491,2016-05-18 22:17:55.040590
7840411,41306542,Entire home/apt,,Hyde Park,4,4.5,6,3.0,170.0,2.0,42.259339,-71.117808,2016-05-18 23:49:57.305435
6401859,17890131,Entire home/apt,,Hyde Park,12,5.0,4,1.0,72.0,1.0,42.24652,-71.116232,2016-05-18 20:51:19.795255
4699828,19466495,Entire home/apt,,Hyde Park,25,4.5,6,2.0,150.0,4.0,42.254864,-71.127367,2016-05-19 02:28:27.125964
12873438,14004174,Entire home/apt,,Brighton,0,,9,3.0,190.0,2.0,42.342791,-71.166902,2016-05-18 23:35:34.014923
11569156,60500914,Entire home/apt,,Brighton,0,,3,1.0,74.0,1.0,42.339983,-71.155049,2016-05-19 00:05:20.907192
11147761,57951755,Entire home/apt,,Brighton,6,5.0,6,2.0,185.0,1.0,42.341065,-71.153625,2016-05-19 01:35:17.807635
10226171,18290025,Entire home/apt,,Brighton,0,,3,1.0,75.0,1.0,42.34136,-71.146344,2016-05-19 02:54:59.561279
11688611,12243051,Entire home/apt,,Brighton,0,,4,2.0,129.0,3.0,42.341521,-71.149367,2016-05-18 22:30:06.329508
12559899,34191455,Entire home/apt,,Allston,0,,3,1.0,65.0,7.0,42.349705,-71.130994,2016-05-18 19:59:48.348985
11022736,40649306,Entire home/apt,,Allston,0,,3,0.0,65.0,7.0,42.347722,-71.13355,2016-05-18 22:19:32.456996
9343889,5576703,Entire home/apt,,Brighton,6,4.5,2,0.0,90.0,4.0,42.344655,-71.13712,2016-05-19 01:39:55.702804
10249647,21275421,Entire home/apt,,Brighton,0,,3,1.0,90.0,2.0,42.345779,-71.139519,2016-05-18 23:29:50.319719
2529318,12952234,Entire home/apt,,Mattapan,25,5.0,5,2.0,150.0,3.0,42.273669,-71.077094,2016-05-18 19:51:49.894517
7857318,30283594,Entire home/apt,,West End,0,,5,2.0,583.0,10.0,42.363604,-71.070355,2016-05-18 19:51:42.187512
12489916,65907845,Entire home/apt,,Beacon Hill,4,5.0,4,2.0,197.0,2.0,42.355759,-71.074766,2016-05-18 19:51:22.069592
8867072,11813089,Entire home/apt,,South Boston,3,4.5,3,1.0,300.0,1.0,42.343011,-71.056635,2016-05-18 19:51:02.836748
4365667,22659506,Entire home/apt,,Dorchester,10,4.5,4,2.0,224.0,1.0,42.288563,-71.094189,2016-05-18 19:50:43.007980
4216208,10663539,Entire home/apt,,Dorchester,30,4.5,4,2.0,89.0,3.0,42.280903,-71.081744,2016-05-18 19:50:28.120528
12441,25188,Entire home/apt,,Beacon Hill,24,4.0,6,3.0,399.0,3.0,42.355165,-71.072211,2016-05-18 19:50:23.247542
2931271,11631886,Private room,,Mattapan,19,4.5,8,1.0,169.0,1.0,42.280998,-71.094095,2016-05-18 19:50:14.582965
973840,5325924,Private room,,Jamaica Plain,42,5.0,2,1.0,82.0,2.0,42.308661,-71.101564,2016-05-18 19:50:07.100363
8029788,42396951,Entire home/apt,,Allston,1,,3,2.0,200.0,1.0,42.347746,-71.138702,2016-05-18 19:49:21.092307
5019306,15862012,Entire home/apt,,South Boston,30,5.0,4,2.0,275.0,2.0,42.334838,-71.029737,2016-05-18 19:48:42.587441
1185034,6481306,Entire home/apt,,Brighton,15,4.5,6,1.0,127.0,1.0,42.33719,-71.151437,2016-05-19 02:09:58.885454
6865619,35975768,Entire home/apt,,Brighton,0,,2,1.0,108.0,7.0,42.338298,-71.154123,2016-05-19 02:01:49.985247
11125734,3173838,Entire home/apt,,Brighton,1,,4,1.0,120.0,1.0,42.337803,-71.154089,2016-05-18 23:28:50.216288
7529525,39459066,Entire home/apt,,Brighton,0,,4,2.0,300.0,1.0,42.342417,-71.1426,2016-05-18 22:24:58.214661
4652263,24075349,Entire home/apt,,Brighton,0,,3,1.0,250.0,1.0,42.339251,-71.159597,2016-05-18 21:35:22.724615
3606396,18175186,Entire home/apt,,Brighton,4,4.5,4,1.0,150.0,1.0,42.341276,-71.146382,2016-05-19 02:48:53.925444
9969226,274767,Entire home/apt,,Allston,0,,4,1.0,79.0,1.0,42.3491,-71.130987,2016-05-19 01:58:10.220177
10032327,45004988,Entire home/apt,,Allston,6,5.0,4,1.0,200.0,2.0,42.348366,-71.132477,2016-05-18 22:39:37.749872
5724845,29682074,Entire home/apt,,Brighton,19,4.5,3,1.0,100.0,2.0,42.344668,-71.142176,2016-05-18 19:52:12.871139
2736979,14004174,Entire home/apt,,Brighton,0,,10,8.0,210.0,2.0,42.342098,-71.167345,2016-05-18 19:58:26.864391
5661246,12211716,Entire home/apt,,Allston,21,4.5,2,0.0,145.0,1.0,42.349672,-71.131144,2016-05-18 20:22:56.472429
716245,3690995,Entire home/apt,,Brighton,76,4.5,5,2.0,125.0,2.0,42.34502,-71.168142,2016-05-18 20:15:02.847803
5759486,29877666,Entire home/apt,,Brighton,2,,2,0.0,130.0,1.0,42.34363,-71.14224,2016-05-18 23:52:09.189959
10607657,314580,Entire home/apt,,Brighton,2,,3,1.0,150.0,1.0,42.338515,-71.152408,2016-05-18 23:08:30.353951
1961034,10133129,Entire home/apt,,Brighton,0,,2,1.0,114.0,1.0,42.340011,-71.155426,2016-05-18 22:59:05.750790
7528746,8892809,Entire home/apt,,Brighton,19,4.5,7,2.0,70.0,1.0,42.34695,-71.17095,2016-05-19 00:15:08.958342
5606682,29066313,Entire home/apt,,Brighton,23,4.5,6,2.0,173.0,2.0,42.341519,-71.149176,2016-05-18 22:07:57.105543
12052820,7855516,Entire home/apt,,Brighton,3,4.0,4,1.0,150.0,1.0,42.346822,-71.139186,2016-05-19 01:09:14.624401
10835494,8207666,Entire home/apt,,Brighton,0,,4,2.0,195.0,1.0,42.339996,-71.153516,2016-05-19 00:38:11.997973
12085299,8654826,Entire home/apt,,Brighton,0,,16,8.0,350.0,7.0,42.343059,-71.166574,2016-05-18 23:38:37.231826
11494020,60344161,Entire home/apt,,Brighton,1,,2,0.0,89.0,5.0,42.347019,-71.146483,2016-05-18 23:18:22.085434
5762656,15501263,Entire home/apt,,Brighton,14,5.0,5,2.0,259.0,1.0,42.333599,-71.158912,2016-05-18 22:10:59.793383
12833084,32626502,Entire home/apt,,Brighton,0,,4,2.0,140.0,3.0,42.343103,-71.149856,2016-05-18 23:50:34.977322
4662379,24124767,Entire home/apt,,Brighton,14,5.0,12,4.0,450.0,3.0,42.347714,-71.155397,2016-05-18 21:19:10.081713
12735111,69252188,Entire home/apt,,Allston,1,,1,0.0,55.0,1.0,42.347807,-71.138462,2016-05-18 21:08:13.572649
8301150,39088458,Entire home/apt,,Allston,3,4.5,2,1.0,175.0,2.0,42.349084,-71.136896,2016-05-18 21:51:21.706651
8780440,46024636,Entire home/apt,,Brighton,5,4.0,4,1.0,110.0,2.0,42.342287,-71.155157,2016-05-18 22:22:12.401430
11639771,61695168,Entire home/apt,,Brighton,8,4.5,4,2.0,90.0,1.0,42.340048,-71.157991,2016-05-18 22:06:14.663182
9957078,51166219,Entire home/apt,,Brighton,9,5.0,3,2.0,100.0,1.0,42.344693,-71.148792,2016-05-19 01:59:18.100795
1956275,9622924,Entire home/apt,,Jamaica Plain,69,4.5,6,3.0,350.0,2.0,42.308293,-71.123991,2016-05-18 20:14:52.332250
6914622,36238599,Entire home/apt,,Jamaica Plain,5,5.0,2,1.0,225.0,2.0,42.308142,-71.117937,2016-05-18 20:06:10.734027
